Feature ID	Taxon	Confidence
09414729f21e5fe4f3ec21031714dbd8	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Janthinobacterium;s__	0.7126208212615422
7df282fc122932158d78553695f4b126	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.9999141669331184
488dc32ddd8a3da3e101d69246647cbd	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Candidatus_Saccharimonas;s__	0.9999172379120846
6dd9d935629caa5adf35516b126fa607	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	0.8864145171747189
48ba8644626b47015d19dc3dad67739a	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella;s__	0.9999371446932894
62b14b54d8a4077da96902e75a066cf4	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Bergeyella;s__	0.9993836485607096
a8c81b9df06a5007cd353ad1e3d0fa16	d__Bacteria;p__Actinobacteriota;c__Actinobacteria	0.999980805747845
8433e1ee88577dc4ffd994e392d6adb0	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae	0.9993528407726257
3e660466af30d0a9de9e2c37acce9fb2	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	0.9558954994517522
e552d42581613c80b81c587f50df6cf4	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__	0.9999777844521393
90f5b3ac2aa14e0ac69d4065b7683592	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_7;s__	0.9372070230813546
